id,label,model_0,model_1,swa_model_1,model_20,swa_model_20
99374be2-7d63-4294-bc1f-4dc4c19e7a80.png,2,2.0,2.0,2.0,2.0,2.0
b2d173ee-ef89-463a-b7e4-45c93a9a262c.png,1,1.0,1.0,1.0,1.0,1.0
6e0a9248-2d13-45d2-a263-83e2e8fb3d3d.png,4,4.0,4.0,1.0,4.0,4.0
39e849e1-3af4-43f0-ac78-4695ddaa6ceb.png,1,1.0,1.0,1.0,1.0,2.0
37a86a10-a27d-4ec7-b0bc-dc11b368e08e.png,5,5.0,5.0,5.0,5.0,5.0
f6e052a3-4e23-4fa8-a731-34ba01f0f3af.png,4,4.0,4.0,4.0,4.0,4.0
faee7956-25c8-418e-a571-baa8420c4aeb.png,2,2.0,2.0,3.0,2.0,2.0
5b59707d-bfd0-4bc7-9992-0178c4e4801b.png,3,3.0,3.0,5.0,4.0,4.0
b3207a09-56c4-4ae3-a1fe-fb6ed94e5314.png,1,2.0,1.0,1.0,1.0,1.0
a78763ed-58ce-4a83-8700-660864adff91.png,1,1.0,1.0,1.0,1.0,1.0
ca296fa0-25c7-414c-b09d-69dc08259606.png,1,1.0,1.0,1.0,1.0,1.0
d6d087d1-424b-4b27-9918-c52543f88a72.png,5,5.0,5.0,1.0,5.0,5.0
61ebf588-f935-432f-b91e-6f87b8c00571.png,2,2.0,2.0,2.0,2.0,2.0
b798e76e-114b-468c-a44e-5fbfb1dd666e.png,5,5.0,5.0,5.0,5.0,5.0
79e21719-d467-4b17-bcfe-8398068edb84.png,4,4.0,4.0,4.0,4.0,4.0
0c881786-0899-4314-86c3-b0c0ef9ae169.png,2,3.0,5.0,4.0,2.0,5.0
0ef5b547-e46a-4c33-a3be-0e4828ac1458.png,1,1.0,1.0,1.0,1.0,1.0
ed961e30-bd16-4ee9-8ddf-09059ce72ddd.png,5,5.0,5.0,5.0,5.0,5.0
554282ec-2f54-4c3a-9f92-80d859cdf881.png,1,1.0,1.0,1.0,1.0,1.0
dfff2b0a-3260-4551-93f6-d1131f09e4de.png,1,1.0,1.0,1.0,1.0,2.0
09f920f2-6331-43cd-9c4d-49cdc488a5e6.png,2,1.0,1.0,1.0,1.0,1.0
e2e9b646-ac32-4dda-be34-f2074b15f0d5.png,3,3.0,3.0,3.0,3.0,3.0
72e7b760-47ea-4f80-b28e-d99857b6f9b5.png,4,5.0,2.0,1.0,1.0,5.0
ac23bf50-3c61-4555-a224-8d136a20b580.png,1,1.0,1.0,1.0,1.0,1.0
763aaa8b-47fb-4153-8921-fcaad51889d3.png,1,1.0,1.0,1.0,1.0,1.0
174f2f22-86b6-4056-9455-30413cf0babc.png,5,5.0,5.0,5.0,5.0,5.0
53aa70c8-5f24-4f6e-9e98-549e7f28750c.png,1,1.0,1.0,1.0,1.0,1.0
c468b199-3910-412a-a006-661c8c18ad87.png,3,4.0,3.0,2.0,3.0,3.0
10a896eb-3982-46e7-b16e-2d531684de9a.png,4,3.0,2.0,1.0,5.0,5.0
c2e05837-96f9-437e-a575-c02ca0d029c8.png,2,2.0,2.0,2.0,2.0,2.0
e59abf11-8d91-4b58-8c7d-a57296e04549.png,1,1.0,1.0,1.0,1.0,1.0
7bacbdb3-4e31-454e-929f-77e27e0045d9.png,5,5.0,4.0,1.0,5.0,5.0
62715f08-5c43-457a-afb5-1f26be7f39b0.png,4,4.0,4.0,4.0,4.0,4.0
8c280728-2a80-4bc2-91da-42918e3e3d80.png,4,4.0,4.0,4.0,4.0,4.0
5c7ae34f-0ea0-4548-ba25-8e72220bce49.png,1,1.0,1.0,1.0,1.0,1.0
6581243d-a945-40a3-80c8-80b6708f13d9.png,3,3.0,3.0,3.0,3.0,3.0
1c9caec9-c6b5-490c-9cf8-c7e79f01ab47.png,3,3.0,3.0,3.0,3.0,3.0
409c5e2f-0a90-4a38-885a-b0d393f98cc2.png,3,3.0,3.0,1.0,3.0,3.0
d58e8dce-dee4-4c79-9005-ace845c23d74.png,3,3.0,3.0,3.0,3.0,3.0
8634723e-e260-464f-9e22-9b343c77df04.png,3,3.0,3.0,3.0,3.0,3.0
bc459a5e-fbf3-4759-b322-7b5bf3134ba4.png,1,1.0,1.0,1.0,1.0,1.0
fc739b89-7f75-44a2-ab69-744b0313aee0.png,1,1.0,1.0,1.0,1.0,1.0
7f9c12e1-a8ef-4a04-8963-a76d8bc1fee8.png,5,5.0,5.0,5.0,5.0,5.0
9972f6be-4c18-4785-8b0d-9a0a606c9734.png,1,1.0,1.0,1.0,1.0,1.0
4ce8b237-ad1f-4440-afbf-2aab88b8b1c9.png,1,1.0,1.0,1.0,1.0,1.0
c92befd0-bfc0-41ef-9222-ed003409e4ab.png,2,2.0,2.0,2.0,2.0,2.0
fc80bb0f-48a0-41d2-b10c-08dc483111d3.png,3,3.0,3.0,3.0,3.0,3.0
c14ce5c4-a398-4354-96bc-20f2cb2e9163.png,4,5.0,5.0,1.0,5.0,5.0
c6d51103-4f7d-461b-8f88-5a17b5c06b3b.png,5,5.0,5.0,5.0,5.0,5.0
6fdd14ff-3790-4d84-9f4b-433c2d6966fb.png,4,3.0,3.0,3.0,3.0,3.0
d39499ff-e1be-4d28-b367-cc13e8384f2e.png,5,4.0,4.0,4.0,5.0,4.0
8f7a6199-3bb9-4747-9b28-ea07eb3ba5e1.png,3,3.0,3.0,3.0,3.0,3.0
8ed29a1a-3c78-49b4-a906-509fc9349d2f.png,1,1.0,1.0,1.0,1.0,1.0
42a9b843-fa4a-4104-bc77-ca7818df77d8.png,5,5.0,5.0,5.0,5.0,5.0
54b75066-638c-47bb-82e5-68031fc5948b.png,3,1.0,1.0,1.0,4.0,2.0
08af075f-6f37-4abd-af65-12a2be95ce27.png,1,1.0,1.0,1.0,1.0,1.0
a2e3e9b1-628d-436a-b4b1-1aebc6e0ac5e.png,3,1.0,2.0,1.0,1.0,1.0
466993e8-4642-4444-937f-b5c6ab104d67.png,4,4.0,4.0,4.0,4.0,4.0
e594146c-d492-47c4-99d0-b18339c19bad.png,1,1.0,1.0,1.0,1.0,1.0
74a0d54d-ad5b-4dd8-8c65-d8bae82e5a20.png,1,1.0,1.0,1.0,1.0,1.0
f65268a5-7f56-4651-a962-3fbc38526bf0.png,5,4.0,4.0,4.0,4.0,4.0
f43e3bd0-c142-4af5-891d-9931c6373358.png,4,4.0,4.0,4.0,4.0,4.0
df3761a4-43d7-4a43-a9b4-7741de3d2d96.png,5,5.0,5.0,5.0,5.0,5.0
7b47bd10-fbdc-411f-8005-9d14b3f2a154.png,5,5.0,5.0,5.0,5.0,5.0
b579ac06-8515-454e-8202-b57e48a728d3.png,3,3.0,3.0,3.0,3.0,3.0
20319986-460d-4002-9b9f-5710bdc5e68a.png,2,2.0,2.0,2.0,2.0,2.0
547d2a29-efdc-4945-8d06-db530352689c.png,5,5.0,5.0,5.0,5.0,5.0
a9c3e299-d88d-46b8-9bce-93da2d573f1d.png,4,4.0,4.0,4.0,4.0,4.0
406333b7-4fd0-4366-acec-16db10619941.png,5,4.0,4.0,4.0,4.0,4.0
21cc3220-21d0-4ded-8215-d673a0b04257.png,4,1.0,1.0,1.0,1.0,1.0
4d40cf7b-4703-4415-baf5-97d32062d11f.png,1,1.0,1.0,1.0,1.0,1.0
6fb69f27-5dd8-4908-bfb4-9d3d990cb421.png,1,1.0,1.0,1.0,1.0,1.0
5850333a-959e-45ac-80e3-934e2d6ea95b.png,4,3.0,4.0,3.0,3.0,3.0
1c643fe6-0a80-4d74-8c01-01a58e382e49.png,3,2.0,2.0,2.0,2.0,2.0
398698cc-5a60-4a86-b562-37dcef6e1fc3.png,1,2.0,1.0,1.0,1.0,1.0
cd821df8-6cff-4a51-9bbe-929d67e8f24c.png,4,4.0,3.0,1.0,3.0,3.0
8c6437ed-aea3-4523-9d05-784785d1d13f.png,1,1.0,1.0,1.0,1.0,1.0
741e7966-f3a3-4c3b-8165-0800396a2b34.png,2,2.0,2.0,2.0,2.0,2.0
53322177-c549-496d-addb-eea3c33de492.png,2,2.0,3.0,3.0,2.0,3.0
9bf3f5fa-dae3-4adb-bf17-35d1c15f365a.png,4,4.0,4.0,4.0,4.0,4.0
acc58017-ed42-4f62-af64-7d20a752fb9d.png,1,1.0,1.0,1.0,1.0,1.0
9c6cc4ee-7ca1-49ea-9589-f56635e05b70.png,2,2.0,2.0,2.0,2.0,2.0
c3fb009c-8e14-4e79-872a-7fe2339f5acf.png,3,3.0,3.0,3.0,3.0,3.0
1e0bb5ff-2036-4579-b1dc-fdf2af47601f.png,3,3.0,4.0,3.0,3.0,3.0
39528168-ba45-4c05-aa6b-8d17909aa177.png,4,4.0,5.0,1.0,5.0,4.0
dd2a291c-1b01-45e8-be81-b3ac5895d761.png,1,2.0,1.0,1.0,1.0,1.0
ec202c63-e703-452b-bf03-10ffbc8fd86d.png,1,1.0,1.0,1.0,1.0,1.0
aa4e154d-d658-400d-8ec3-0bb26e4b0b9e.png,2,2.0,2.0,2.0,2.0,2.0
25456492-389f-47c9-9667-19a119fe666a.png,4,4.0,5.0,5.0,3.0,4.0
2a069cd4-0f3a-4212-a873-d6a4a5d58d71.png,5,5.0,5.0,5.0,5.0,5.0
02202359-aadb-4578-b9f2-0ad6228d1c0c.png,4,4.0,4.0,4.0,4.0,4.0
1a24f513-a41d-4c35-99b4-cb6eddf0bcf4.png,4,4.0,4.0,4.0,4.0,4.0
ddf59a6a-6efd-4a42-8ec1-8655f0c4ee3d.png,1,3.0,1.0,1.0,1.0,2.0
aa886b83-267a-4a37-a88c-fcb1f1b473dd.png,3,2.0,2.0,2.0,2.0,2.0
d4723fc8-7106-42c5-8b6e-743654d01963.png,1,1.0,1.0,1.0,1.0,1.0
e05ae8ba-0ef6-4fd4-bef8-fe51ebffca58.png,3,3.0,3.0,2.0,3.0,3.0
786b02fc-00cd-4260-9625-d11acf72a244.png,5,1.0,4.0,1.0,2.0,2.0
d687630d-c512-4094-8e61-86bd2f0ead1e.png,1,1.0,1.0,1.0,1.0,1.0
b2dc54b1-1aa9-40eb-ab93-f247c73cfa7d.png,2,2.0,2.0,1.0,2.0,2.0
e595036d-0d16-4a37-ab8b-485bb5c39206.png,2,2.0,2.0,1.0,2.0,2.0
bf5f9cf6-2de7-43fe-b70d-f02742eb8f78.png,1,1.0,1.0,1.0,1.0,1.0
624ff75e-0bc5-4718-979a-1de4e4c7afce.png,3,1.0,2.0,2.0,1.0,1.0
c1b0dc30-a8cb-49dc-a010-d31297c2006a.png,5,5.0,5.0,5.0,5.0,5.0
e18e8e58-d9ee-4221-8ee4-f3cb32e20282.png,3,3.0,3.0,3.0,3.0,3.0
a7ee5eb8-534d-40e1-87e0-86d846a86227.png,5,5.0,4.0,1.0,5.0,5.0
306a4bc3-51ed-4b83-b78b-bb2837d81ecc.png,4,5.0,5.0,5.0,5.0,4.0
0ab1aa24-1c24-4bb3-aaa3-0c7d40882e6c.png,3,3.0,4.0,4.0,4.0,4.0
a18d6256-2993-4c68-887e-f08f80648168.png,1,1.0,1.0,1.0,1.0,1.0
50d9657b-735c-4cf5-8e29-4d3040e8f59f.png,2,2.0,2.0,2.0,2.0,2.0
90ce65a9-9dbe-447f-9ba2-110e86bfeb15.png,5,5.0,5.0,5.0,5.0,5.0
201f9885-78ea-4c2e-a0d8-268fdb0899ff.png,5,3.0,3.0,3.0,3.0,3.0
0c4283bc-6d47-48ef-8eec-1a3cb1003e2d.png,5,5.0,5.0,5.0,5.0,5.0
9325f20f-75e7-40b0-b872-e67f1c4ce2d3.png,5,5.0,5.0,5.0,5.0,5.0
51631a10-4af9-45b9-91fb-037264833c59.png,5,5.0,5.0,5.0,5.0,5.0
2cdfa781-a547-4100-a2fe-a8da66cdb4e0.png,1,1.0,1.0,1.0,1.0,1.0
618f8f97-8cdc-48d8-ae6d-a283f4fcde25.png,3,3.0,3.0,3.0,3.0,3.0
6d003c91-cfa9-4bec-b406-e1b0611080fd.png,5,5.0,5.0,5.0,5.0,5.0
bb3542f4-ee7c-4da1-8148-116634872387.png,4,4.0,4.0,4.0,4.0,4.0
eb4e8bc2-10dc-4f92-8864-8b2ca9d66641.png,1,1.0,1.0,1.0,1.0,1.0
0ff83bae-74d2-475c-9b5f-d255ef5634ab.png,4,4.0,4.0,4.0,4.0,4.0
72441da4-797a-411a-ac2a-e24f80fdc175.png,3,3.0,3.0,1.0,3.0,3.0
c8534a99-29bb-406e-9ce8-3caf6ec34b0d.png,2,1.0,1.0,1.0,1.0,1.0
51d0688e-6d48-411b-9871-81b4d3236f19.png,5,4.0,4.0,4.0,4.0,4.0
f862ffbd-be02-45af-adbf-d712bfa58212.png,5,5.0,5.0,5.0,5.0,5.0
528fa310-b4ce-496c-aaef-f5b914db8558.png,1,1.0,1.0,1.0,1.0,1.0
ae4f1c4d-8dd9-48fe-8d3a-915c3aedf2ce.png,1,1.0,1.0,1.0,1.0,1.0
441b7f95-7fde-4a05-9e7b-020c416d8b1d.png,5,5.0,5.0,5.0,5.0,5.0
d914e61b-03f5-4a78-9e33-91eb8ee03ea2.png,5,5.0,5.0,5.0,5.0,5.0
f4b5120e-b61d-40bf-8c8a-cd0b7de15eeb.png,4,4.0,4.0,3.0,4.0,4.0
96b33c7e-cfe0-40e9-858f-8f91e8e8ff13.png,1,1.0,1.0,1.0,1.0,1.0
97ac7ebf-b83f-4b57-978d-89230cde1593.png,5,1.0,1.0,1.0,1.0,1.0
642509d1-94de-46e8-ad54-eae0b4888eb4.png,2,2.0,2.0,2.0,2.0,3.0
d1dca48c-6a66-40e1-aa59-cbdc018d925e.png,2,2.0,2.0,2.0,2.0,2.0
7d01c248-7f90-460b-a780-13c5650626d8.png,1,1.0,1.0,1.0,1.0,1.0
875e2b9e-a642-4043-b435-1b5905b39657.png,4,4.0,4.0,4.0,4.0,4.0
3ee6aaba-a1cd-45df-a013-455e987db9cc.png,3,3.0,3.0,3.0,3.0,3.0
2a6b97c7-6f55-4a70-aff7-e825e08e70ef.png,3,3.0,3.0,3.0,3.0,3.0
2c092606-398e-40c3-8e94-c960d63ead89.png,1,1.0,1.0,1.0,1.0,1.0
8ba9ba56-c502-4ec3-9c25-4e6045dcafc4.png,5,3.0,1.0,1.0,2.0,2.0
0d32b222-6803-4510-bfbe-22b5d7a24bb9.png,1,1.0,1.0,1.0,1.0,1.0
fb5dedf9-ca8c-4e4e-9580-fa3c1af25377.png,1,1.0,1.0,1.0,1.0,1.0
9fc7b315-a594-43a4-ba48-24fdc6a74631.png,5,5.0,5.0,5.0,5.0,5.0
c904f4f0-74df-4d96-8ee6-866ad71e1e5e.png,5,5.0,5.0,5.0,5.0,5.0
a985ce08-bf13-4696-80cc-49cab80e02e4.png,3,3.0,3.0,5.0,3.0,3.0
d22e31a1-0f76-4181-a1f5-1755dfa3f73f.png,1,1.0,1.0,1.0,1.0,1.0
b7745bb3-a814-43be-a025-3bab87af98a0.png,4,4.0,4.0,4.0,4.0,4.0
0787bced-7ee1-4fee-a315-2699728269d2.png,5,2.0,2.0,3.0,2.0,2.0
7f051f88-2a25-4956-81b9-529b143411d4.png,2,2.0,2.0,2.0,2.0,2.0
4eae8ae8-64a3-4b30-991f-ab19700d3e05.png,3,3.0,3.0,3.0,3.0,3.0
38586694-61a1-4bc0-803b-ccc5281a3f93.png,2,2.0,2.0,2.0,2.0,2.0
159a0753-c3bb-4554-a6cc-48df800101a5.png,3,3.0,3.0,1.0,3.0,3.0
0b2dcfc6-1076-4940-b9fc-5faf4a658174.png,3,3.0,3.0,3.0,3.0,3.0
f45afdff-fe43-4a73-b963-6168bdabcdfe.png,2,1.0,1.0,1.0,1.0,1.0
53b7a219-2334-48e2-b2b1-eabeea904110.png,4,5.0,4.0,4.0,4.0,4.0
6a3eb9aa-c527-4a87-be22-164908b39d55.png,2,2.0,2.0,2.0,1.0,1.0
d3f06517-65b6-45be-a2d7-84e255957f1b.png,3,3.0,3.0,3.0,3.0,3.0
498cdac6-eca7-4e0f-bc10-fc0a8b26d276.png,2,2.0,2.0,2.0,2.0,2.0
985332c9-5204-4edc-9e46-680a08ab963a.png,1,1.0,1.0,1.0,1.0,1.0
f94fee5d-16a5-4070-aed4-dbde1133c4c9.png,2,2.0,2.0,2.0,2.0,2.0
f1e9c868-874c-4376-b473-8f57b50a0283.png,5,5.0,5.0,5.0,5.0,5.0
144eaf82-74b8-46a1-86cb-6412addc313c.png,4,1.0,1.0,1.0,1.0,1.0
ffc74975-2626-4eac-9796-bd069e929474.png,5,4.0,4.0,4.0,4.0,4.0
7a136069-cb47-448e-805f-288ccac61789.png,4,4.0,4.0,4.0,5.0,5.0
7d316ab2-df91-4609-a2f1-72ad5547d12c.png,1,2.0,1.0,1.0,1.0,1.0
292b726f-d148-4d2a-bc35-d5e5f1492358.png,1,1.0,1.0,1.0,1.0,1.0
b15ca475-30f2-47a2-8b26-14e20f8a103a.png,2,2.0,2.0,1.0,2.0,2.0
35fa7fe3-ebce-4739-b104-27137dda49e7.png,5,5.0,5.0,5.0,5.0,5.0
68409be2-263e-47fb-93f1-54763860fffa.png,5,5.0,5.0,5.0,5.0,5.0
3248d97c-5d2b-4b7b-8a93-4e01d8a34237.png,5,5.0,5.0,5.0,5.0,5.0
dcaa58a0-f8d5-4a16-b697-cc75c2f309ea.png,1,1.0,1.0,1.0,1.0,1.0
530a7a7c-c1a1-4662-aff9-5710953221cf.png,3,2.0,3.0,2.0,2.0,2.0
1f182dc9-0a40-4d42-8176-3d57185ca49f.png,2,2.0,2.0,2.0,2.0,2.0
71aed421-67e4-4bba-81e6-fe6e77aa12dc.png,3,3.0,3.0,3.0,3.0,3.0
727c0e59-461f-4175-87fa-fdada1d3c75c.png,2,2.0,2.0,3.0,2.0,2.0
bc5edebb-adba-4daa-b8bc-754d8cb6675c.png,4,2.0,2.0,2.0,2.0,2.0
9a0b20c7-d801-435f-abf6-300d8dc732b2.png,5,1.0,1.0,1.0,1.0,1.0
a6c6e7de-167e-42c7-a8ad-e915f1fb9b41.png,5,5.0,5.0,3.0,5.0,5.0
f37c28fd-62da-41e4-a49f-57aac48d0df6.png,3,3.0,3.0,3.0,3.0,3.0
bf8db1cb-5d6e-491e-b943-beae60dc7459.png,5,5.0,5.0,5.0,5.0,5.0
082ad4a4-2777-4960-81de-b7edc39f59ca.png,5,5.0,5.0,5.0,5.0,5.0
a5c08e80-62aa-4b62-a51b-ce441acfb852.png,4,4.0,4.0,4.0,4.0,4.0
fd9ea581-668e-47b3-8e52-fe4075b21c00.png,4,4.0,4.0,4.0,4.0,4.0
e67587f5-5f3d-4b21-999a-92e0cd89d35f.png,1,1.0,1.0,1.0,1.0,1.0
84979692-7008-48fd-8047-3375ad425437.png,1,4.0,4.0,1.0,4.0,4.0
f6400d21-6dee-4d03-9db5-29e7fceab25b.png,5,1.0,4.0,1.0,5.0,5.0
354d0ad4-4aa5-480e-945e-5c22cd1b5728.png,2,3.0,2.0,2.0,2.0,2.0
9f638315-8a32-4455-b2bc-70028f8153b8.png,2,1.0,1.0,1.0,1.0,1.0
c8111f8d-e95a-4fd0-8718-39d4bc93f213.png,4,1.0,2.0,1.0,1.0,1.0
34c528f3-90b9-4265-bc96-d5244fe6446f.png,3,2.0,3.0,5.0,3.0,3.0
16b3da4f-6c33-4bb7-8331-fcab5704f2d4.png,5,5.0,5.0,5.0,5.0,5.0
a0f9d9ff-c885-4c89-88d2-1ed928ba9983.png,5,5.0,4.0,5.0,5.0,4.0
0d8580f8-fbb4-4b6a-9736-0e5755b80ee9.png,2,2.0,2.0,2.0,2.0,2.0
d454eca0-7b50-4de8-9850-9d3fc96c17e6.png,3,2.0,3.0,3.0,2.0,3.0
8f76cd82-9152-4107-9e84-c02de258e4cd.png,3,3.0,3.0,3.0,3.0,3.0
7651a59b-68b4-4620-88e2-2fbb7342e161.png,2,1.0,1.0,1.0,1.0,1.0
05ea87c7-7667-46ae-ae09-939ba985c697.png,1,1.0,1.0,1.0,1.0,1.0
f3386948-fb13-4747-8521-09de707fa6d6.png,1,1.0,1.0,1.0,1.0,1.0
c4b7060c-50ed-4ea3-8789-e2b1ce550907.png,3,3.0,4.0,4.0,3.0,3.0
20484deb-be2f-47e6-8ccf-3b7be1b3e86f.png,5,5.0,5.0,5.0,5.0,5.0
a5143eea-0929-4d48-8043-2bfbd2e643fe.png,1,1.0,1.0,1.0,1.0,1.0
218d0748-09d1-4bef-8603-7c5422582e57.png,2,1.0,1.0,1.0,1.0,1.0
3d887f2c-4b41-451b-a5d1-e71b26dd54d7.png,4,5.0,5.0,5.0,5.0,5.0
0bbfccc2-0230-450b-91ba-f4ae608f69f0.png,3,4.0,3.0,1.0,3.0,4.0
43665c5f-7ab0-4ec3-a904-731f3e785a05.png,3,3.0,3.0,3.0,3.0,3.0
a30a4dfb-00c6-4784-8f18-fc7eb5f672bf.png,2,2.0,2.0,2.0,2.0,2.0
4f3fc132-ca6e-47f8-8db5-26c3a9b686ed.png,4,2.0,2.0,2.0,2.0,2.0
ff79626e-160d-45c8-aec6-e7209588f189.png,5,5.0,5.0,5.0,5.0,5.0
92ceb953-bcc8-4a2d-8ef2-2f7d3e3d2e99.png,1,1.0,1.0,1.0,2.0,2.0
81ab4cd8-9443-4197-a7f1-b7b4bbd245eb.png,5,5.0,5.0,5.0,5.0,5.0
81126adb-25d4-4db9-9654-b49e9a7c0346.png,1,1.0,1.0,1.0,1.0,1.0
54594a32-917a-4b52-8c95-c0c0bf987231.png,5,4.0,4.0,5.0,4.0,4.0
f2c03555-5de3-4d31-a24d-4d98c534c94b.png,3,2.0,2.0,1.0,2.0,2.0
2fe26678-9b0f-4231-a1d0-834e5eb173f8.png,3,3.0,3.0,3.0,3.0,3.0
ec0ab341-7791-4fb1-a7a7-bdfb9104d408.png,3,3.0,4.0,4.0,3.0,3.0
69189c50-562c-48e9-85be-060927bc78fb.png,2,2.0,3.0,3.0,3.0,3.0
b761d49f-7f01-40ea-ba6c-839189f1768a.png,1,1.0,1.0,1.0,1.0,1.0
d4af3eaa-f70b-4bf4-88cc-09eeb3bf7c8b.png,1,1.0,1.0,1.0,1.0,1.0
f3681121-95ea-4c35-8640-c9c7a58ed9c8.png,2,2.0,2.0,2.0,2.0,2.0
749456d2-cafd-41e6-8181-3db03a6b33c6.png,2,2.0,1.0,1.0,2.0,2.0
8cb3d797-1886-4b4e-aa07-dc743a2baf67.png,2,2.0,2.0,2.0,2.0,2.0
7b72c334-18a7-474b-9716-3507bdecf314.png,1,1.0,1.0,1.0,1.0,1.0
30c9dd70-4800-4332-86bb-851dbcf4ee44.png,5,5.0,5.0,5.0,5.0,5.0
40e85c30-6f0e-4817-8eb0-4a69d3210d67.png,1,1.0,1.0,1.0,1.0,1.0
25b2d279-98e5-42d2-8a47-9fad68234315.png,5,5.0,5.0,5.0,5.0,5.0
7ab7c73c-0a95-4b26-99ec-0fd2c9816d5f.png,2,2.0,2.0,2.0,2.0,2.0
884e82fa-793c-4c08-88d1-ca477814518c.png,5,4.0,5.0,5.0,4.0,4.0
60ea6e1c-e232-4116-8d16-861bee86875d.png,4,4.0,3.0,3.0,3.0,4.0
1ff3a82c-10d1-426b-b03c-deb336593d99.png,2,2.0,2.0,2.0,2.0,2.0
7e9355b8-cf89-4641-84ba-8cb3ce2071df.png,4,4.0,4.0,3.0,4.0,4.0
2f0416f4-c2eb-4db7-84f6-6bd88dde9530.png,3,3.0,3.0,3.0,3.0,3.0
27733312-c8c4-4dc3-9002-716c43a6444c.png,3,3.0,3.0,3.0,3.0,3.0
5edee187-eeab-44e3-ad37-c49f6586fd12.png,4,1.0,1.0,1.0,1.0,1.0
fe0f138e-39a8-447b-a728-f197e14622e8.png,4,2.0,2.0,2.0,2.0,2.0
3ea8c900-17d0-4f90-9a61-bd5a3a9ff1c5.png,4,4.0,4.0,4.0,4.0,4.0
0c185bc9-7697-4782-a6de-69a04e73d2fa.png,1,1.0,1.0,1.0,1.0,1.0
0b358bc0-8454-4a64-b46b-ce42180cdd95.png,4,3.0,3.0,3.0,3.0,3.0
e1f197d6-779c-4cc9-9185-3181136d9ae9.png,1,1.0,1.0,1.0,1.0,1.0
2fff2d51-fbaf-43f0-b0f6-164433043d73.png,4,5.0,5.0,5.0,5.0,5.0
2b1c6c36-ff62-4564-93bc-6ecc297a44a8.png,2,1.0,1.0,1.0,1.0,1.0
ef7ba00c-e91e-4459-8d15-a1e132462f24.png,2,2.0,2.0,2.0,2.0,2.0
942b7254-dbfe-4b7d-8531-380ec581a89c.png,4,3.0,3.0,3.0,3.0,3.0
400295f7-d284-4076-b236-30bcb98d5185.png,1,1.0,1.0,1.0,1.0,1.0
dc36b38c-c0e2-4012-bcaa-637ce8b021c6.png,4,4.0,4.0,4.0,4.0,4.0
41a449f9-f059-4799-9722-8919fca7dd1f.png,5,5.0,5.0,5.0,5.0,5.0
d2a92728-45d2-4950-b604-7cc1ebefa0ca.png,2,2.0,2.0,2.0,2.0,2.0
b679e939-ffab-46e9-8e82-65c56eb832d1.png,3,2.0,2.0,2.0,2.0,2.0
114616df-4788-4c8f-bfa2-346981fe024a.png,4,3.0,3.0,3.0,3.0,3.0
230d65b5-96b5-40df-b9b8-4731e808ce49.png,5,1.0,1.0,1.0,1.0,1.0
d0cfe36b-cdaf-4b53-a7f1-e7b7edfa77d4.png,4,4.0,4.0,4.0,4.0,4.0
2b7fd7e4-8d3b-4827-abbf-feb96dc68e47.png,1,1.0,1.0,1.0,1.0,1.0
03b2ee1a-507d-4e71-bb70-949afe72422b.png,5,5.0,5.0,5.0,5.0,5.0
0209302c-0e7d-4779-8350-203932a95cbb.png,5,5.0,5.0,5.0,5.0,5.0
a55a3868-272f-4d81-ae89-46e44f3238cd.png,3,3.0,2.0,3.0,3.0,3.0
19d06888-7452-4a71-8fae-c4473a13ab8a.png,5,1.0,1.0,2.0,2.0,2.0
fcbe5298-bc6f-4b92-9028-087e73bed339.png,4,4.0,4.0,4.0,4.0,4.0
f1587876-831a-481f-9a96-5ca2bc17e400.png,2,2.0,2.0,2.0,2.0,2.0
62dd9e9a-deb8-4055-8e17-143a5bf7f0cc.png,3,3.0,3.0,3.0,3.0,3.0
77735207-bc48-4040-9ed6-1a7e7c5f06d1.png,3,2.0,2.0,2.0,2.0,2.0
13c0cfd8-efde-44ff-9453-0da744754103.png,3,4.0,3.0,1.0,4.0,4.0
f673db05-470f-4244-8e03-2cd140e7b818.png,4,4.0,4.0,4.0,5.0,5.0
d18d87b7-44d0-416d-982f-f255e3db1ff0.png,1,1.0,1.0,1.0,1.0,1.0
128134fd-253a-4636-9597-91588b2a9f0c.png,3,3.0,3.0,3.0,3.0,3.0
e87e6146-aa79-400d-9a3d-798849285411.png,5,5.0,5.0,5.0,5.0,5.0
4b09e507-8cdd-46ae-bb60-0d3a56bac9c9.png,4,4.0,4.0,5.0,4.0,4.0
7a51b511-06be-489e-9ae5-5237f704d716.png,1,1.0,1.0,1.0,1.0,1.0
50493e55-460b-4e95-abf0-fffd35d72c4f.png,3,3.0,3.0,3.0,3.0,3.0
a08911c6-a829-44d4-ba0c-8a6566c0c21c.png,3,3.0,3.0,3.0,3.0,3.0
5a0fdffa-7091-4656-b0b4-943b6c8ab8c4.png,5,5.0,5.0,5.0,5.0,5.0
441b6bdb-518a-487f-a1e4-6e2e297ef563.png,1,1.0,1.0,1.0,1.0,1.0
a911dcd8-c325-4772-b857-0fad990882fd.png,2,2.0,2.0,2.0,2.0,2.0
7bded8d7-4ba7-4e27-b976-df9b42baaaa4.png,1,1.0,1.0,1.0,1.0,1.0
ff32f35e-e2d6-4411-bc88-d7ca33601bd9.png,5,4.0,5.0,4.0,5.0,4.0
fe5714db-d4e0-4238-b4cd-965f5c0938b3.png,1,1.0,1.0,1.0,1.0,1.0
